SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT,STD_REPORT_DATE
00131.HK,00131,卓能(集团),10007411,2006-06-30 00:00:00,001,6-30,004020999,非流动负债合计,1500119206.74,2005-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2006-06-30 00:00:00,001,6-30,004025999,总负债,1981841442.84,2005-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2006-06-30 00:00:00,001,6-30,004028999,净资产,1697400343.8,2005-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2006-06-30 00:00:00,001,6-30,004030001,股本,7899769.08,2005-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2006-06-30 00:00:00,001,6-30,004030002,储备,1689500574.72,2005-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2006-06-30 00:00:00,001,6-30,004030999,股东权益,1697400343.8,2005-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2006-06-30 00:00:00,001,6-30,004036999,总权益,1697400343.8,2005-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2006-06-30 00:00:00,001,6-30,004037999,总权益及非流动负债,3197519550.54,2005-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2006-06-30 00:00:00,001,6-30,004039999,总权益及总负债,3679241786.64,2005-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004001002,物业厂房及设备,3066912.0,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004001003,投资物业,2159127346.0,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004001008,在建工程,369682164.8,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004001016,合营公司权益,1064.9,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004001019,其他投资,1697450.6,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004001999,非流动资产合计,2533574938.3,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004002001,存货,2668639.4,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004002003,应收帐款,745430.0,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004002005,预付款按金及其他应收款,6272261.0,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004002010,现金及等价物,16060821.8,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004002999,流动资产合计,25747152.2,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004009999,总资产,2559322090.5,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004011001,应付帐款,4887891.0,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004011003,应付税项,427024.9,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004011010,短期贷款,35140635.1,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004011013,其他流动负债,25760995.9,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004011999,流动负债合计,66216546.9,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004013999,净流动资产,-40469394.7,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004015999,总资产减流动负债,2493105543.6,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004020001,长期贷款,346495032.2,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004020010,其他非流动负债,524078821.1,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004020999,非流动负债合计,870573853.3,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004025999,总负债,936790400.2,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004028999,净资产,1622531690.3,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004030001,股本,7792938.2,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004030003,股本溢价,139779838.9,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004030004,保留溢利(累计亏损),1209486797.5,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004030009,其他储备,265472115.7,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004030999,股东权益,1622531690.3,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004036999,总权益,1622531690.3,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004037999,总权益及非流动负债,2493105543.6,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004039999,总权益及总负债,2559322090.5,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2005-06-30 00:00:00,001,6-30,004060999,非运算项目,4146616239.8,2004-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004001001,固定资产,1710393589.0,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004001018,证券投资,1007855.0,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004001019,其他投资,1060.9,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004001026,贷款及垫款,1229583.1,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004001027,可供出售投资,158776415.8,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004001999,非流动资产合计,1871408503.8,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004002002,发展中及待售物业,2658615.4,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004002003,应收帐款,2459166.2,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004002007,预缴及应收税项,110333.6,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004002010,现金及等价物,9071755.9,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004002999,流动资产合计,14299871.1,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004009999,总资产,1885708374.9,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004011001,应付帐款,50546580.5,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004011003,应付税项,425420.9,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004011010,短期贷款,37456135.4,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004011999,流动负债合计,88428136.8,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004013999,净流动资产,-74128265.7,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004015999,总资产减流动负债,1797280238.1,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004020001,长期贷款,282756372.5,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004020004,应付关联方款项(非流动),189832141.5,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004020999,非流动负债合计,472588514.0,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004025999,总负债,561016650.8,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004028999,净资产,1324691724.1,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004030001,股本,7716986.6,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004030002,储备,1316974737.5,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004030999,股东权益,1324691724.1,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004036999,总权益,1324691724.1,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004037999,总权益及非流动负债,1797280238.1,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2004-06-30 00:00:00,001,6-30,004039999,总权益及总负债,1885708374.9,2003-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004001001,固定资产,1143020642.4,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004001018,证券投资,1008140.0,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004001019,其他投资,1061.2,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004001026,贷款及垫款,1333928.4,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004001027,可供出售投资,141139600.0,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004001999,非流动资产合计,1286503372.0,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004002002,发展中及待售物业,114420706.4,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004002003,应收帐款,8467314.8,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004002007,预缴及应收税项,307748.0,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004002010,现金及等价物,1230992.0,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004002999,流动资产合计,124426761.2,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004009999,总资产,1410930133.2,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004011001,应付帐款,28894353.6,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004011003,应付税项,425541.2,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004011010,短期贷款,30282403.2,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004011999,流动负债合计,59602298.0,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004013999,净流动资产,64824463.2,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004015999,总资产减流动负债,1351327835.2,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004020001,长期贷款,276018120.0,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004020004,应付关联方款项(非流动),222771348.8,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004020999,非流动负债合计,498789468.8,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004025999,总负债,558391766.8,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004028999,净资产,852538366.4,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004030001,股本,7719168.8,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004030002,储备,844819197.6,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004030999,股东权益,852538366.4,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004036999,总权益,852538366.4,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004037999,总权益及非流动负债,1351327835.2,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2003-06-30 00:00:00,001,6-30,004039999,总权益及总负债,1410930133.2,2002-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004001002,物业厂房及设备,3892402.0,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004001003,投资物业,1253196475.2,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004001008,在建工程,144320084.4,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004001016,合营公司权益,1060.6,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004001019,其他投资,2760741.8,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004001999,非流动资产合计,1404170764.0,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004002001,存货,194644493.8,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004002003,应收帐款,775298.6,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004002005,预付款按金及其他应收款,3223163.4,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004002010,现金及等价物,1639687.6,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004002999,流动资产合计,200282643.4,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004009999,总资产,1604453407.4,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004011001,应付帐款,17608081.2,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004011003,应付税项,442270.2,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004011010,短期贷款,131475157.8,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004011013,其他流动负债,32598601.6,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004011999,流动负债合计,182124110.8,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004013999,净流动资产,18158532.6,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004015999,总资产减流动负债,1422329296.6,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004020001,长期贷款,190589820.0,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004020010,其他非流动负债,243835121.8,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004020999,非流动负债合计,434424941.8,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004025999,总负债,616549052.6,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004028999,净资产,987904354.8,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004030001,股本,5142849.4,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004030003,股本溢价,112372691.2,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004030004,保留溢利(累计亏损),271679053.6,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004030009,其他储备,598709760.6,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004030999,股东权益,987904354.8,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004036999,总权益,987904354.8,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004037999,总权益及非流动负债,1422329296.6,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004039999,总权益及总负债,1604453407.4,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2002-06-30 00:00:00,001,6-30,004060999,非运算项目,2384171527.6,2001-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004001002,物业厂房及设备,3095520.4,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004001003,投资物业,1364672425.2,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004001016,合营公司权益,1061.2,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004001019,其他投资,3723750.8,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004001999,非流动资产合计,1371492757.6,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004002001,存货,188567811.6,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004002003,应收帐款,786349.2,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004002005,预付款按金及其他应收款,3845788.8,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004002010,现金及等价物,1267072.8,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004002999,流动资产合计,194467022.4,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004009999,总资产,1565959780.0,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004011001,应付帐款,15335401.2,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004011003,应付税项,523171.6,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004011010,短期贷款,306801409.6,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004011013,其他流动负债,31409397.6,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004011999,流动负债合计,354069380.0,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004013999,净流动资产,-159602357.6,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004015999,总资产减流动负债,1211890400.0,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004020010,其他非流动负债,117996950.4,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004020999,非流动负债合计,117996950.4,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004025999,总负债,472066330.4,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004028999,净资产,1093893449.6,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004030001,股本,3430859.6,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004030003,股本溢价,80761564.8,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004030004,保留溢利(累计亏损),291393846.8,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004030009,其他储备,718307178.4,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004030999,股东权益,1093893449.6,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004036999,总权益,1093893449.6,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004037999,总权益及非流动负债,1211890400.0,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004039999,总权益及总负债,1565959780.0,2000-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,004060999,非运算项目,2458231596.8,2000-12-31 00:00:00
